"EntityId","EntityName","EntityType","Description","Active"
4128,"PFSLV FRZ 9218LO",2,"Inventory","Y"
4487,"USHAZ FRZ 9218LO",2,"Inventory","Y"
3360,"WMSRT FRZ 9218LO",2,"Inventory","Y"
4486,"WLMTN FRZ 9218LO",2,"Inventory","Y"
3759,"LHV PA BK 9218LO",2,"Inventory","Y"
5264,"HUDSN FRZ 9218LO",2,"Inventory","Y"
2964,"PITSN FRZ 9218LO",2,"Inventory","Y"
5265,"ATLAS FRZ 9218LO",2,"Inventory","Y"
4909,"USBTH FRZ 9218LO",2,"Inventory","Y"
3414,"LKHVSU AZ 2873LO",2,"Inventory","Y"
4153,"LKHVSU AZ 1253LO",2,"Inventory","Y"
4846,"HRSBRG PA 0040LO",2,"Inventory","Y"
3702,"YORK PA   0056LO",2,"Inventory","Y"
6632,"BENSLM PA PSTHRU",2,"Inventory","Y"
4087,"BENSLM PA 0058LO",2,"Inventory","Y"
3297,"BENSALEM EN",2,"Inventory","Y"
5123,"HZL PK MI 7014LO1",2,"Inventory","Y"
3991,"HZL PK MI 7014LO2",2,"Inventory","Y"
3647,"FULTON CA 2105LO",2,"Inventory","Y"
3000,"WENDVR NV 2285LO",2,"Inventory","Y"
4869,"RLS FRZ   9215LO",2,"Inventory","Y"
5266,"WMSRT FRZ 9214LO",2,"Inventory","Y"
4908,"WLMTN FRZ 9214LO",2,"Inventory","Y"
5619,"HAZLE PA 9214LO",2,"Inventory","Y"
2965,"USHAZ FRZ 9214LO",2,"Inventory","Y"
4124,"HUDSN FRZ 9214LO",2,"Inventory","Y"
5620,"ATLAS FRZ 9214LO",2,"Inventory","Y"
3448,"VICTOR TX 7200LO",2,"Inventory","Y"
4650,"BANGOR ME 7312LO",2,"Inventory","Y"
4834,"BANGOR ME 7331LO",2,"Inventory","Y"
4563,"LA VISTA 9802 LO",2,"Inventory","Y"
4070,"KENOSH WI 7213LO",2,"Inventory","Y"
4469,"AUSTIN DP 0521LO",2,"Inventory","Y"
4055,"AUSTIN DC 7714LO",2,"Inventory","Y"
4501,"REDWNG MN 3138LO",2,"Inventory","Y"
4837,"TOPEKA KS 0360LO",2,"Inventory","Y"
6634,"SLSBRY MD PSTHRU",2,"Inventory","Y"
4420,"SLSBRY MD 0419LO",2,"Inventory","Y"
2740,"SLSBRY MD 0514LO",2,"Inventory","Y"
5545,"SANLUI CA 4725LO",2,"Inventory","Y"
4151,"YUMA AZ 2767 LO",2,"Inventory","Y"
4535,"YUMA AZ 1227 LO",2,"Inventory","Y"
3152,"N PORT FL 1702LO",2,"Inventory","Y"
2776,"NRTHPT FL 1617LO",2,"Inventory","Y"
4123,"SAYRE PA  9215LO",2,"Inventory","Y"
3435,"VISTA CA 2771LO",2,"Inventory","Y"
4101,"VISIMP CA 1251LO",2,"Inventory","Y"
4548,"VISEXP CA 3714LO",2,"Inventory","Y"
4526,"HYDPRK UT 2053LO",2,"Inventory","Y"
4467,"HEMIMP CA 1348LO",2,"Inventory","Y"
3825,"HEMET CA 2568LO",2,"Inventory","Y"
4134,"OTTMWA IA 7272LO",2,"Inventory","Y"
4805,"OTTMWA IA 7569LO",2,"Inventory","Y"
4961,"SISSTN SD 3289LO",2,"Inventory","Y"
3003,"ROSVLT UT 2104LO",2,"Inventory","Y"
5418,"STJBRY VT 7306LO",2,"Inventory","Y"
3412,"OREM UT 2073LO",2,"Inventory","Y"
3802,"NATRIT CO 2103LO",2,"Inventory","Y"
5652,"GRTBND KS 2029LO",2,"Inventory","Y"
3450,"GRAHAM TX 8059LO",2,"Inventory","Y"
5187,"LIVNGS TX 0845LO",2,"Inventory","Y"
4964,"SMARIA CA 2661LO",2,"Inventory","Y"
4854,"SMARIA CA 3716LO",2,"Inventory","Y"
3814,"MCLSTR OK 0414LO",2,"Inventory","Y"
3051,"MALONE NY 5062LO",2,"Inventory","Y"
5596,"PITTS PA  2477LO",2,"Inventory","Y"
5617,"PITS/ADM DP2 INV",2,"Inventory","Y"
3049,"GENEVA DP 5030LO",2,"Inventory","Y"
5553,"CANSTA NY 1161LO",2,"Inventory","Y"
3452,"CANSTA NY 5032LO",2,"Inventory","Y"
4570,"SWTWTR TX 8165LO",2,"Inventory","Y"
4936,"TAOS NM 0263LO",2,"Inventory","Y"
4298,"LAGRNG GA 7513LO",2,"Inventory","Y"
3299,"DEMOPO AL 3003LO",2,"Inventory","Y"
4848,"HUGHTN MN 7241LO",2,"Inventory","Y"
5662,"BEEBE AR 1808LO",2,"Inventory","Y"
5456,"TURBVL SC 4326LO",2,"Inventory","Y"
3391,"MANDVL LA 8845LO",2,"Inventory","Y"
5643,"MEXIA TX 0984LO",2,"Inventory","Y"
5286,"IDAFLS ID 3119LO",2,"Inventory","Y"
4945,"HAYS KS 0352LO",2,"Inventory","Y"
4835,"BONFAY FL 1986LO",2,"Inventory","Y"
5336,"CONWAY AR 1809LO",2,"Inventory","Y"
5576,"PLMDST CA 0388LO",2,"Inventory","Y"
3433,"PLMDST CA 2563LO",2,"Inventory","Y"
4158,"SPRGFD MO 1415LO",2,"Inventory","Y"
5364,"ALLEGANY DP 0003",2,"Inventory","Y"
5574,"HURLEY WI 7243LO",2,"Inventory","Y"
3023,"MT GRO MO 3554LO",2,"Inventory","Y"
3380,"FRUITL ID 3641LO",2,"Inventory","Y"
3292,"DAYTON OH 7008LO",2,"Inventory","Y"
4747,"DAYTON OH 7442LO",2,"Inventory","Y"
6763,"KENT WA 0270 LO",2,"Inventory","Y"
5633,"KENBH WA 1220LO",2,"Inventory","Y"
5288,"KENT WA 1210 LO",2,"Inventory","Y"
4943,"PAYSON AZ 1209LO",2,"Inventory","Y"
3805,"PAYSON AZ 2872LO",2,"Inventory","Y"
2880,"BRKHVN MS 7301LO",2,"Inventory","Y"
3425,"W PLNS MO 3553LO",2,"Inventory","Y"
3115,"MASPTH NY 8069LO",2,"Inventory","Y"
3678,"KEARNY NJ 3569LO",2,"Inventory","Y"
2920,"KEARNY NJ 0370LO",2,"Inventory","Y"
3451,"ALBANY NY 5001LO",2,"Inventory","Y"
3755,"COLNIE NY 1160LO",2,"Inventory","Y"
5659,"WYNNE AR 2612LO",2,"Inventory","Y"
4541,"COLMBS NE 3078LO",2,"Inventory","Y"
3333,"LTLCHU WI 7459LO",2,"Inventory","Y"
5330,"GRDNCY KS 2030LO",2,"Inventory","Y"
4858,"TPHNOK VA 1657LO",2,"Inventory","Y"
2881,"MURPHY NC 7617LO",2,"Inventory","Y"
2864,"PLMDST CA 2100LO",2,"Inventory","Y"
4457,"DFW AP TX 8805LO",2,"Inventory","Y"
4108,"TUCSON AZ 7378LO",2,"Inventory","Y"
4242,"TUCSON AZ 7346LO",2,"Inventory","Y"
4898,"ELZBTW KY 7410LO",2,"Inventory","Y"
4524,"DEMING NM 267 LO",2,"Inventory","Y"
4150,"VERNAL UT 2385LO",2,"Inventory","Y"
4054,"S ANTN SH 7265LO",2,"Inventory","Y"
3935,"CHRLTE NC 5746LO",2,"Inventory","Y"
3514,"LOVLND CO 181 LO",2,"Inventory","Y"
4533,"LOVLND CO 3055LO",2,"Inventory","Y"
3426,"SEDALI MO 1427LO",2,"Inventory","Y"
5304,"S MARC TX 8096LO",2,"Inventory","Y"
3437,"CORMRK SAC  3814",2,"Inventory","Y"
4553,"SOUTHCORP 5008LO",2,"Inventory","Y"
3453,"NEWBRG NY 5010LO",2,"Inventory","Y"
4192,"EGL PS TX 8051LO",2,"Inventory","Y"
4804,"N.AURA IL 7218LO",2,"Inventory","Y"
5463,"N CHRLSTN 1604LO",2,"Inventory","Y"
3017,"CONCRD KS 1470LO",2,"Inventory","Y"
3020,"HTSPRG AR 1802LO",2,"Inventory","Y"
5220,"MBELLO CA 9013LO",2,"Inventory","Y"
2785,"JACKSN TN 1954LO",2,"Inventory","Y"
2904,"HUNT WV 2666LO",2,"Inventory","Y"
5300,"HUNT WV 2666FZR",2,"Inventory","Y"
4462,"SACRAM CA 6006LO",2,"Inventory","Y"
3186,"RICHMD KY 7024LO",2,"Inventory","Y"
4393,"BEAUMT TX 6600LO",2,"Inventory","Y"
4527,"OGDEN UT 2074LO",2,"Inventory","Y"
4093,"OGDEN UT 2048LO",2,"Inventory","Y"
3580,"GRNVIL MS 7307LO",2,"Inventory","Y"
5290,"BILING MT 2831LO",2,"Inventory","Y"
5328,"GOODLD KS 0357LO",2,"Inventory","Y"
5044,"ORANGE CT 7317LO",2,"Inventory","Y"
3403,"RAWLINS WY 218LO",2,"Inventory","Y"
3894,"REHBTH MA 7311LO",2,"Inventory","Y"
3892,"REHBTH MA 0066LO",2,"Inventory","Y"
2940,"BVT 2222 HCS PO",2,"Inventory","Y"
5287,"BVT 2222 HCS FG",2,"Inventory","Y"
2831,"BVBHC OR 9007 FZ",2,"Inventory","Y"
2832,"BVBHC OR 9003 LO",2,"Inventory","Y"
4803,"CMBRLD MD 7207LO",2,"Inventory","Y"
5536,"CMBRLD MD 0502LO",2,"Inventory","Y"
4165,"BRKING SD 3428LO",2,"Inventory","Y"
4752,"TAYLOR MI 7003LO",2,"Inventory","Y"
4901,"RCKFLS IL 7244LO",2,"Inventory","Y"
3942,"HLSBRO NC 1654LO",2,"Inventory","Y"
3409,"ALAMSA CO 1630LO",2,"Inventory","Y"
2741,"SPLNFL NJ 7891LO",2,"Inventory","Y"
3112,"SPLNFL NJ 0501LO",2,"Inventory","Y"
2974,"RICELK WI 7252LO",2,"Inventory","Y"
4465,"CLNT LB I/T 1406",2,"Inventory","Y"
5079,"CLMBIA TN 5745LO",2,"Inventory","Y"
6775,"CMC CO 1260LO IT",2,"Inventory","Y"
5323,"CMCIMP CO 2032LO",2,"Inventory","Y"
4244,"COMCTY CO 1260LO",2,"Inventory","Y"
4528,"COREMKCO 4550 LO",2,"Inventory","Y"
5214,"CMC BOX CO561LO",2,"Inventory","Y"
2843,"CERES CA 3700LO",2,"Inventory","Y"
3947,"MNTGMY AL 1721LO",2,"Inventory","Y"
3326,"MADSON WI 7450LO2",2,"Inventory","Y"
4480,"TERHAT IN 7031LO",2,"Inventory","Y"
4338,"GREEN OH 7012LO1",2,"Inventory","Y"
3211,"GREEN OH 7447LO1",2,"Inventory","Y"
5498,"GREEN OH 7447LO2",2,"Inventory","Y"
5475,"GREEN OH 7012LO2",2,"Inventory","Y"
3280,"REDSVL PA 0545LO",2,"Inventory","Y"
4056,"HOUSTN DC 7708LO",2,"Inventory","Y"
5205,"HOUSTN DP 6502LO",2,"Inventory","Y"
5666,"BEK HOU 0965LO",2,"Inventory","Y"
5347,"CHSTER CA 6004LO",2,"Inventory","Y"
5537,"MINOT ND 2629LO",2,"Inventory","Y"
4522,"CASPER WY 211LO",2,"Inventory","Y"
4982,"RCHSTR NY 5031LO",2,"Inventory","Y"
4195,"ROCHESTR DP 0014",2,"Inventory","Y"
4702,"MEMPHS TN 1951LO",2,"Inventory","Y"
5615,"JNSVL LB IT 1014",2,"Inventory","Y"
4336,"MADSON WI 7450LO1",2,"Inventory","Y"
3337,"MW MISS 9995LO",2,"Inventory","Y"
5120,"JANESV WI 1112LO",2,"Inventory","Y"
5341,"HOLSTR MO 7604LO",2,"Inventory","Y"
3804,"MOAB UT 2244 LO",2,"Inventory","Y"
3411,"MOAB UT 2069LO",2,"Inventory","Y"
4855,"BKRIMP CA 3721LO",2,"Inventory","Y"
2944,"COTATI CA 3732LO",2,"Inventory","Y"
5216,"BELCMP MD 2616LO",2,"Inventory","Y"
4445,"BELCMP MD 2414LO",2,"Inventory","Y"
4447,"BELCMP MD 0216LO",2,"Inventory","Y"
4505,"GREFAL MT 2822LO",2,"Inventory","Y"
5232,"MCKINN TX 8804LO",2,"Inventory","Y"
3728,"SWCKLY PA 2493LO",2,"Inventory","Y"
3692,"PHILLY MS 1999LO",2,"Inventory","Y"
3791,"CM SP WA DP 3365",2,"Inventory","Y"
2918,"SPOKAN WA 3111LO",2,"Inventory","Y"
2991,"SPOANE WA 2274LO",2,"Inventory","Y"
6580,"JFSNVL IN 8424LO",2,"Inventory","Y"
3213,"JFSNVL IN 7441LO",2,"Inventory","Y"
4498,"CHMPGN IL 7715LO",2,"Inventory","Y"
4069,"LKLD LB I/T 8000",2,"Inventory","Y"
4912,"ST PTE FL 1658LO",2,"Inventory","Y"
3761,"LAKLND FL 1645LO",2,"Inventory","Y"
3896,"MTLARL NJ 7320LO",2,"Inventory","Y"
5308,"THEDAL OR 3341LO",2,"Inventory","Y"
3259,"CANOGA CA 2662LO",2,"Inventory","Y"
2972,"WATETN WI 7994LO",2,"Inventory","Y"
4416,"WAKSHA WI 7281LO",2,"Inventory","Y"
4156,"WDWARD OK 0408LO",2,"Inventory","Y"
3383,"HELENA MT 2821LO",2,"Inventory","Y"
3944,"LAVRGN TN 1601LO",2,"Inventory","Y"
3730,"LAVRGN TN 1746LO",2,"Inventory","Y"
4537,"OSBRNE KS 0356LO",2,"Inventory","Y"
3405,"EDGWOOD NM 266LO",2,"Inventory","Y"
3934,"SUMRVL SC 4323LO",2,"Inventory","Y"
4147,"CAN CTY CO 216LO",2,"Inventory","Y"
5302,"SCOTT LA 0822LO",2,"Inventory","Y"
4061,"LWRCBG TN 7527LO",2,"Inventory","Y"
4882,"MERCED CA 3701LO",2,"Inventory","Y"
2936,"CLMBIA SC 4866LO",2,"Inventory","Y"
3159,"CLMBIA SC 4312LO",2,"Inventory","Y"
4507,"UNIGAP WA 3171LO",2,"Inventory","Y"
3800,"STGEOR UT 2067LO",2,"Inventory","Y"
3739,"STGEOR UT 2880LO",2,"Inventory","Y"
5236,"GARLND TX 0942LO",2,"Inventory","Y"
4978,"FT WTH SH 7290LO",2,"Inventory","Y"
3797,"ALAMGOG NM 269LO",2,"Inventory","Y"
4193,"S ANGL TX 8063LO",2,"Inventory","Y"
4470,"SPRGDL AR 2055LO",2,"Inventory","Y"
3783,"W LAKE LA 0823LO",2,"Inventory","Y"
4981,"NELSTN NY 5002LO",2,"Inventory","Y"
4099,"SFIMP CA 3939LO",2,"Inventory","Y"
4880,"SFCANL CA 3787LO",2,"Inventory","Y"
3993,"WCHSTR OH 7443LO2",2,"Inventory","Y"
3607,"WCHSTR OH 7443LO1",2,"Inventory","Y"
4698,"KNNESW GA 5774LO",2,"Inventory","Y"
2786,"ATLNTA GA 5774LO",2,"Inventory","Y"
4033,"NORTON VA 7616LO",2,"Inventory","Y"
3585,"ANKENY IA 7215LO",2,"Inventory","Y"
5627,"SMRFLD FL 1656LO",2,"Inventory","Y"
5462,"SUMFLD FL 1674LO",2,"Inventory","Y"
4036,"SUNVAL CA 3802LO",2,"Inventory","Y"
5305,"EASTLD TX 0554LO",2,"Inventory","Y"
5579,"CAMARI CA 3720LO",2,"Inventory","Y"
3936,"SHELBY NC 5833LO",2,"Inventory","Y"
3673,"MTAIRY NC 5743LO",2,"Inventory","Y"
5296,"MT AIRY NC1752LO",2,"Inventory","Y"
3765,"BM ROSSVILL4883",2,"Inventory","Y"
5076,"RSSVLL GA 7615LO",2,"Inventory","Y"
2996,"CASAGR AZ 3900LO",2,"Inventory","Y"
4534,"CASAGR AZ 1218LO",2,"Inventory","Y"
4133,"PALMYR MO 7718LO",2,"Inventory","Y"
2984,"KILLEN TX 0526LO",2,"Inventory","Y"
5568,"TOPEKA KS 7020FZ",2,"Inventory","Y"
5664,"TOPEKA KS 7020LO",2,"Inventory","Y"
6791,"HARRIS MN   7256",2,"Inventory","Y"
4518,"WESLCO TX 6900LO",2,"Inventory","Y"
5632,"MTNHOM ID 3122LO",2,"Inventory","Y"
3379,"MERIAN ID 3116LO",2,"Inventory","Y"
4146,"MERIAN ID 1011LO",2,"Inventory","Y"
3021,"MTCHLL SD 3433LO",2,"Inventory","Y"
5459,"GANSVL GA 5779LO",2,"Inventory","Y"
4829,"COLMBA KY 7026LO",2,"Inventory","Y"
4933,"FT MRGN CO 212LO",2,"Inventory","Y"
6631,"MYSLND NJ PSTHRU",2,"Inventory","Y"
5618,"WILDWD NJ 0550LO",2,"Inventory","Y"
4441,"MYSLDG NJ 0503LO",2,"Inventory","Y"
3782,"**NA RCH VA 2011LO",2,"Inventory","N"
5213,"RCHMND VA 1777LO",2,"Inventory","Y"
4439,"STOKTN IMP 3974LO",2,"Inventory","Y"
5567,"1MOLINE IL 7271L1",2,"Inventory","Y"
3370,"MOLINE IL 7271LO2",2,"Inventory","Y"
3559,"HATBRG MS 1953LO",2,"Inventory","Y"
5315,"LAS VGS NM 261LO",2,"Inventory","Y"
4456,"DEVILK ND 7255LO",2,"Inventory","Y"
5345,"LOSALA CA 2440LO",2,"Inventory","Y"
4476,"SUPERIOR    7469",2,"Inventory","Y"
2917,"SUPERI WI 7223LO",2,"Inventory","Y"
4911,"USHAZ FRZ 9217LO",2,"Inventory","Y"
5621,"WMPRT FRZ 9217LO",2,"Inventory","Y"
4488,"PITSN FRZ 9217LO",2,"Inventory","Y"
5622,"HUDSN FRZ 9217LO",2,"Inventory","Y"
5269,"WLMTN FRZ 9217LO",2,"Inventory","Y"
4910,"ATLAS FRZ 9217LO",2,"Inventory","Y"
3361,"USBTH FRZ 9217LO",2,"Inventory","Y"
4126,"NRTHUM PA 9217LO",2,"Inventory","Y"
4852,"CHVIMP CA 1229LO",2,"Inventory","Y"
5578,"CHVEXP CA 1310LO",2,"Inventory","Y"
5421,"HAZLTN PA 7999LO",2,"Inventory","Y"
3731,"SPRGFL IL 7415LO1",2,"Inventory","Y"
3350,"SPRGFL IL 7415LO2",2,"Inventory","Y"
3693,"OPP AL 3031LO",2,"Inventory","Y"
4294,"PNSCLA FL 1990LO",2,"Inventory","Y"
5655,"KEARNY NE 0455LO",2,"Inventory","Y"
5572,"CLINTON TN7619LO",2,"Inventory","N"
3316,"GRNETT KS 3462LO",2,"Inventory","Y"
2959,"PDUCAH KY 7226LO",2,"Inventory","Y"
3397,"KFALLS OR 3461LO",2,"Inventory","Y"
4135,"SAULTM MI 2710LO",2,"Inventory","Y"
5685,"HASKEL TX 8061LO",2,"Inventory","Y"
6787,"ALDI CVAL 9853LO",2,"Inventory","Y"
2962,"PITSN FRZ 1159LO",2,"Inventory","Y"
5209,"ALBANY PSTHRU",2,"Inventory","Y"
3848,"ALB NY BD 1159LO",2,"Inventory","Y"
3757,"RCKWY FRZ 1159LO",2,"Inventory","Y"
4120,"HUDSN FRZ 1159LO CK",2,"Inventory","Y"
4484,"HUDSN FRZ 1159LOBRD",2,"Inventory","Y"
4906,"PROSPECT INVEN",2,"Inventory","Y"
2911,"BRKPT FRZ 1159LO",2,"Inventory","Y"
4411,"BARSTO CA 2102LO",2,"Inventory","Y"
4299,"MCDONO GA 7521LO",2,"Inventory","Y"
3735,"SANFRA CA 8100LO",2,"Inventory","Y"
4157,"CLMBIA MO 1854LO",2,"Inventory","Y"
6628,"CNSHCN PA PSTHRU",2,"Inventory","Y"
4088,"CNSHCN PA 0059LO",2,"Inventory","Y"
2671,"CNSHCN PA 3550LO",2,"Inventory","Y"
3187,"SAVAGE MN 7253LO",2,"Inventory","Y"
4342,"SAVAGE MN 7635LO2",2,"Inventory","Y"
4339,"SAVAGE MN 7635LO1",2,"Inventory","Y"
5101,"HIBBNG MN 7261LO",2,"Inventory","Y"
5243,"CONCOR CA 3758LO",2,"Inventory","Y"
4100,"CONCOL CA 3940LO",2,"Inventory","Y"
3185,"TSCLSA AL 3035LO",2,"Inventory","Y"
4833,"VALDSE NC 2669LO",2,"Inventory","Y"
4921,"VALDS NC 2669FZR",2,"Inventory","Y"
4052,"JMSTWN NY 0031LO",2,"Inventory","Y"
5472,"DOTHAN AL 3028LO",2,"Inventory","Y"
4983,"PERU NY 5060LO",2,"Inventory","Y"
4598,"OKCITY OK 7030LO",2,"Inventory","Y"
5245,"CARCTY NV 6003LO",2,"Inventory","Y"
3188,"RCHSTR MN 2977LO",2,"Inventory","Y"
4883,"SONORA CA 6014LO",2,"Inventory","Y"
3387,"LONDN KY 2665FZR",2,"Inventory","Y"
5297,"LONDON KY 2665LO",2,"Inventory","Y"
4086,"BTHLHM PA 0038LO",2,"Inventory","Y"
2737,"BTHLEM PA 7321LO",2,"Inventory","Y"
4865,"OKCITY OK 0951LO",2,"Inventory","Y"
5257,"STRTVT WI 7448LO",2,"Inventory","Y"
3689,"STRVNT WI 7448LO",2,"Inventory","Y"
4567,"LAREDO TX 7100LO",2,"Inventory","Y"
3019,"SPENCR IA 1724LO",2,"Inventory","Y"
4163,"SPENCR IA 3077LO",2,"Inventory","Y"
4957,"SHELDN IA 4455LO",2,"Inventory","Y"
4843,"MRYLDH MO 7425LO",2,"Inventory","Y"
4696,"CONWAY SC 4313LO",2,"Inventory","Y"
2895,"LSVEGA NV 7376LO",2,"Inventory","Y"
5569,"LSVEGA NV 2667LO",2,"Inventory","Y"
3109,"KEENE NH  7316LO",2,"Inventory","Y"
3395,"EUGENE OR 3411LO",2,"Inventory","Y"
2739,"LEWSTN ME 7330LO",2,"Inventory","Y"
4569,"F STCK TX 8058LO",2,"Inventory","Y"
6812,"WOODRF WI 7613LO",2,"Inventory","Y"
3933,"GRENWD SC 9309LO",2,"Inventory","Y"
4141,"ORLND FL 1403LO",2,"Inventory","Y"
4922,"ORLND FL 1403FZR",2,"Inventory","Y"
5201,"ALCOA TN 7621LO",2,"Inventory","Y"
3773,"BOZMAN MT 2830LO",2,"Inventory","Y"
4044,"ROANOK VA 1960LO",2,"Inventory","Y"
5222,"ESCNBA MI 7273LO",2,"Inventory","Y"
5651,"EMPORI KS 3461LO",2,"Inventory","Y"
3784,"NACOGD TX 0847LO",2,"Inventory","Y"
4985,"ELMIRA   DP 0016",2,"Inventory","Y"
6769,"ELMIRA NY 5552LO",2,"Inventory","Y"
2985,"MBL FL TX 0527LO",2,"Inventory","Y"
4177,"SLOIMP CA 4716LO",2,"Inventory","Y"
4830,"SANLUI CA 2669LO",2,"Inventory","Y"
5342,"SLPHSP TX 8093LO",2,"Inventory","Y"
5668,"GNSVLE TX 8086LO",2,"Inventory","Y"
3449,"ROCKWL SH 7650LO",2,"Inventory","Y"
2721,"ALBQ NM 3060 LO",2,"Inventory","Y"
4634,"ALBIMP NM 3061LO",2,"Inventory","Y"
2942,"ROCKLN CA 3783LO",2,"Inventory","Y"
5314,"GALLUP NM 259LO",2,"Inventory","Y"
4458,"LINCLN NE 3085LO",2,"Inventory","Y"
4963,"VERNON TX 8083LO",2,"Inventory","Y"
3812,"SHWNEE OK 0406LO",2,"Inventory","Y"
4818,"MO CTY TX 0915LO",2,"Inventory","Y"
6781,"PRLD OR 2233LOIT",2,"Inventory","Y"
5129,"PORTLD OR 2233LO",2,"Inventory","Y"
3710,"PORTLD OR 3331LO",2,"Inventory","Y"
3790,"CM PDX OR DP3321",2,"Inventory","Y"
5644,"PORT OR PUR3332",2,"Inventory","Y"
4176,"VENTUR CA 4724LO",2,"Inventory","Y"
2934,"PLOVER WI   7463",2,"Inventory","Y"
3766,"PLOVER WI 7625LO",2,"Inventory","Y"
5186,"GALPLS OH 3158LO",2,"Inventory","Y"
3564,"SWNBRO NC 1616LO",2,"Inventory","Y"
4127,"USBTH FRZ 9210LO",2,"Inventory","Y"
4072,"WMSPRT PA 0039LO",2,"Inventory","Y"
5270,"PITT FRZ  9210LO",2,"Inventory","Y"
3113,"HEPBRV PA 7895LO",2,"Inventory","Y"
3364,"HUDSN FRZ 9210LO",2,"Inventory","Y"
3363,"USHAZ FRZ 9210LO",2,"Inventory","Y"
3362,"WLMTN FRZ 9210LO",2,"Inventory","Y"
4489,"WMPRT PA  9210LO",2,"Inventory","Y"
3324,"IN HS FRZ 9210LO",2,"Inventory","Y"
5623,"ATLAS FRZ 9210LO",2,"Inventory","Y"
4928,"ABILNE TX 0551LO",2,"Inventory","Y"
3847,"PTSFLD MA 5292LO",2,"Inventory","Y"
3845,"BG SPR TX 8057LO",2,"Inventory","Y"
3680,"GRFORK ND 2626LO",2,"Inventory","Y"
3769,"BAYCTY MI 2701LO",2,"Inventory","Y"
5258,"BAYCTY MI 7562LO",2,"Inventory","Y"
5322,"PALSAD CO 2101LO",2,"Inventory","Y"
4941,"PALSAD CO 2245LO",2,"Inventory","Y"
4155,"STLWTR OK 0403LO",2,"Inventory","Y"
5088,"BRNSWK GA 1692LO",2,"Inventory","Y"
3102,"FT COLN CO 215LO",2,"Inventory","Y"
2990,"COSBAY OR 3470LO",2,"Inventory","Y"
5306,"WCH FL TX 0926LO",2,"Inventory","Y"
3681,"KIMBAL TN 761LO",2,"Inventory","Y"
6659,"SYRMTH MA 8894LO",2,"Inventory","Y"
2960,"SYRMTH MA 3556LO",2,"Inventory","Y"
4253,"SYRMTH MA 7328LO",2,"Inventory","Y"
6805,"SYRMTH MA 0198LO",2,"Inventory","Y"
2778,"PL/PL1406 4324LO",2,"Inventory","Y"
5477,"MONDVW MN 7251LO",2,"Inventory","Y"
6511,"PORTRVILE IMP LO",2,"Inventory","Y"
4103,"PORTER CA 3704LO",2,"Inventory","Y"
4919,"GAYLRD MI 2704LO",2,"Inventory","Y"
4301,"NRCRSS GA 5772LO",2,"Inventory","Y"
3273,"WMSPRT MD 0416LO",2,"Inventory","Y"
3900,"WMSPRT MD 7208LO",2,"Inventory","Y"
3648,"SYLMAR CA 2107LO",2,"Inventory","Y"
4109,"KRNSVL NC 1745LO",2,"Inventory","Y"
3941,"KRNRSVL  1624LO",2,"Inventory","Y"
3155,"KNOXVL TN 7622LO",2,"Inventory","Y"
4984,"RUTLND VT 5042LO",2,"Inventory","Y"
3114,"BRONX NY 8066LO",2,"Inventory","Y"
6792,"BRAINERD MN 7260",2,"Inventory","Y"
4780,"HAZARD KY 7022LO",2,"Inventory","Y"
5478,"JMSTWN ND 2625LO",2,"Inventory","Y"
4148,"CRAIG CO 0224LO",2,"Inventory","Y"
2800,"GLFPRT MS 3013LO",2,"Inventory","Y"
3989,"ST PAUL MN  7467",2,"Inventory","Y"
3216,"STPAUL MN 7467LO",2,"Inventory","Y"
6779,"PHX AZ 1295LO IT",2,"Inventory","Y"
3513,"PHONIX AZ 1295FZ",2,"Inventory","Y"
5649,"BIMTJ AZ 5210LO",2,"Inventory","Y"
5595,"PHOIMP AZ 1239LO",2,"Inventory","Y"
3009,"BIMENC AZ 5240LO",2,"Inventory","Y"
3011,"PHOENX AZ 1214LO",2,"Inventory","Y"
5409,"PHONIX AZ 1295LO",2,"Inventory","Y"
5325,"MEXICA AZ 5200LO",2,"Inventory","Y"
4930,"GN BRL TX 0983LO",2,"Inventory","Y"
4426,"LETSDL PA 0544LO",2,"Inventory","Y"
6621,"LETSDL PA 0110LO",2,"Inventory","Y"
6802,"WLMGTN MA 0195LO",2,"Inventory","Y"
4444,"WLMGTN MA 2229LO",2,"Inventory","Y"
3893,"WLMGTN MA 7310LO",2,"Inventory","Y"
4437,"WLMGTN MA 8075LO",2,"Inventory","Y"
4788,"WLMGTN MA 8883LO",2,"Inventory","Y"
5378,"WLMGTN MA 3557LO",2,"Inventory","Y"
4699,"TAMPA FL 1673LO",2,"Inventory","Y"
3994,"GAHANN OH 7009LO",2,"Inventory","Y"
4958,"GRNDIS NE 3087LO",2,"Inventory","Y"
4953,"GRNDIS NE 0456LO",2,"Inventory","Y"
5329,"COLBY KS 0358LO",2,"Inventory","Y"
3898,"BRDHVL PA 7323LO",2,"Inventory","Y"
5667,"CLOVIS NM 8073LO",2,"Inventory","Y"
4161,"SX FLS SD 3441LO",2,"Inventory","Y"
5298,"MERDN MS 2668FZR",2,"Inventory","Y"
3691,"MERIDN MS 2668LO",2,"Inventory","Y"
3578,"MERIDN MS 1998LO",2,"Inventory","Y"
4064,"WINEMU NV 6009LO",2,"Inventory","Y"
4392,"DUBLIN VA 7312LO",2,"Inventory","Y"
5634,"SEQUIM WA 2151LO",2,"Inventory","Y"
